order_id	quantity	item_name	choice_description	item_price
950	1	Chips and Fresh Tomato Salsa	NULL	$2.39
965	1	Chips and Fresh Tomato Salsa	NULL	$2.39
967	1	Chips and Fresh Tomato Salsa	NULL	$2.39
971	1	Chips and Fresh Tomato Salsa	NULL	$2.39
990	1	Chips and Fresh Tomato Salsa	NULL	$2.39
998	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1018	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1043	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1055	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1068	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1102	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1103	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1110	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1128	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1151	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1156	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1229	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1237	1	Chips and Fresh Tomato Salsa	NULL	$2.29
1241	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1259	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1279	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1290	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1291	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1293	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1366	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1367	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1371	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1396	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1407	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1408	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1445	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1464	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1510	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1515	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1533	1	Chips and Fresh Tomato Salsa	NULL	$2.29
1537	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1566	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1582	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1584	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1588	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1594	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1596	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1622	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1627	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1630	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1638	1	Chips and Fresh Tomato Salsa	NULL	$2.39
1643	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1662	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1689	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1722	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1725	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1764	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1790	1	Chips and Fresh Tomato Salsa	NULL	$2.95
1786	4	Chips and Guacamole	NULL	$17.80
1051	3	Chips and Guacamole	NULL	$13.35
326	2	Chips and Guacamole	NULL	$8.90
363	2	Chips and Guacamole	NULL	$8.90
402	2	Chips and Guacamole	NULL	$8.90
511	2	Chips and Guacamole	NULL	$8.90
549	2	Chips and Guacamole	NULL	$8.90
552	2	Chips and Guacamole	NULL	$8.90
577	2	Chips and Guacamole	NULL	$8.90
737	2	Chips and Guacamole	NULL	$8.90
759	2	Chips and Guacamole	NULL	$8.90
798	2	Chips and Guacamole	NULL	$8.90
814	2	Chips and Guacamole	NULL	$8.90
818	2	Chips and Guacamole	NULL	$8.90
907	2	Chips and Guacamole	NULL	$8.90
973	2	Chips and Guacamole	NULL	$8.90
1035	2	Chips and Guacamole	NULL	$8.90
1136	2	Chips and Guacamole	NULL	$8.90
1210	2	Chips and Guacamole	NULL	$7.98
1221	2	Chips and Guacamole	NULL	$8.90
1261	2	Chips and Guacamole	NULL	$8.90
1517	2	Chips and Guacamole	NULL	$8.90
1691	2	Chips and Guacamole	NULL	$8.50
1729	2	Chips and Guacamole	NULL	$8.90
5	1	Chips and Guacamole	NULL	$4.45
7	1	Chips and Guacamole	NULL	$4.45
10	1	Chips and Guacamole	NULL	$4.45
18	1	Chips and Guacamole	NULL	$4.45
20	1	Chips and Guacamole	NULL	$4.45
22	1	Chips and Guacamole	NULL	$3.99
28	1	Chips and Guacamole	NULL	$4.45
32	1	Chips and Guacamole	NULL	$3.99
33	1	Chips and Guacamole	NULL	$4.45
41	1	Chips and Guacamole	NULL	$4.45
42	1	Chips and Guacamole	NULL	$4.45
44	1	Chips and Guacamole	NULL	$4.45
45	1	Chips and Guacamole	NULL	$3.99
48	1	Chips and Guacamole	NULL	$4.45
49	1	Chips and Guacamole	NULL	$4.45
52	1	Chips and Guacamole	NULL	$3.99
53	1	Chips and Guacamole	NULL	$4.45
54	1	Chips and Guacamole	NULL	$4.45
56	1	Chips and Guacamole	NULL	$4.45
57	1	Chips and Guacamole	NULL	$4.45
61	1	Chips and Guacamole	NULL	$4.45
62	1	Chips and Guacamole	NULL	$4.45
63	1	Chips and Guacamole	NULL	$4.45
65	1	Chips and Guacamole	NULL	$4.45
68	1	Chips and Guacamole	NULL	$4.45
70	1	Chips and Guacamole	NULL	$4.45
71	1	Chips and Guacamole	NULL	$4.45
75	1	Chips and Guacamole	NULL	$4.45
83	1	Chips and Guacamole	NULL	$4.45
89	1	Chips and Guacamole	NULL	$3.99
93	1	Chips and Guacamole	NULL	$4.45
95	1	Chips and Guacamole	NULL	$4.45
101	1	Chips and Guacamole	NULL	$3.99
117	1	Chips and Guacamole	NULL	$3.99
121	1	Chips and Guacamole	NULL	$3.99
125	1	Chips and Guacamole	NULL	$4.45
128	1	Chips and Guacamole	NULL	$4.45
135	1	Chips and Guacamole	NULL	$4.45
148	1	Chips and Guacamole	NULL	$4.45
149	1	Chips and Guacamole	NULL	$4.45
170	1	Chips and Guacamole	NULL	$4.45
171	1	Chips and Guacamole	NULL	$4.45
176	1	Chips and Guacamole	NULL	$4.45
182	1	Chips and Guacamole	NULL	$4.45
192	1	Chips and Guacamole	NULL	$4.45
199	1	Chips and Guacamole	NULL	$4.45
200	1	Chips and Guacamole	NULL	$3.99
201	1	Chips and Guacamole	NULL	$3.99
206	1	Chips and Guacamole	NULL	$4.45
207	1	Chips and Guacamole	NULL	$4.45
208	1	Chips and Guacamole	NULL	$3.99
215	1	Chips and Guacamole	NULL	$4.45
216	1	Chips and Guacamole	NULL	$4.45
218	1	Chips and Guacamole	NULL	$3.99
224	1	Chips and Guacamole	NULL	$3.99
226	1	Chips and Guacamole	NULL	$4.45
227	1	Chips and Guacamole	NULL	$4.45
230	1	Chips and Guacamole	NULL	$4.45
231	1	Chips and Guacamole	NULL	$4.45
234	1	Chips and Guacamole	NULL	$4.45
240	1	Chips and Guacamole	NULL	$4.45
248	1	Chips and Guacamole	NULL	$4.45
249	1	Chips and Guacamole	NULL	$4.45
255	1	Chips and Guacamole	NULL	$3.99
257	1	Chips and Guacamole	NULL	$4.45
258	1	Chips and Guacamole	NULL	$4.45
260	1	Chips and Guacamole	NULL	$3.99
265	1	Chips and Guacamole	NULL	$4.45
266	1	Chips and Guacamole	NULL	$3.99
272	1	Chips and Guacamole	NULL	$4.45
275	1	Chips and Guacamole	NULL	$3.99
276	1	Chips and Guacamole	NULL	$3.99
277	1	Chips and Guacamole	NULL	$4.45
278	1	Chips and Guacamole	NULL	$3.99
279	1	Chips and Guacamole	NULL	$4.00
280	1	Chips and Guacamole	NULL	$3.99
281	1	Chips and Guacamole	NULL	$4.45
284	1	Chips and Guacamole	NULL	$4.45
286	1	Chips and Guacamole	NULL	$4.45
292	1	Chips and Guacamole	NULL	$3.99
294	1	Chips and Guacamole	NULL	$3.99
302	1	Chips and Guacamole	NULL	$3.99
307	1	Chips and Guacamole	NULL	$3.99
311	1	Chips and Guacamole	NULL	$3.99
315	1	Chips and Guacamole	NULL	$4.45
318	1	Chips and Guacamole	NULL	$3.99
325	1	Chips and Guacamole	NULL	$4.45
328	1	Chips and Guacamole	NULL	$3.99
329	1	Chips and Guacamole	NULL	$3.99
335	1	Chips and Guacamole	NULL	$3.99
338	1	Chips and Guacamole	NULL	$3.99
340	1	Chips and Guacamole	NULL	$4.45
342	1	Chips and Guacamole	NULL	$3.99
345	1	Chips and Guacamole	NULL	$4.45
347	1	Chips and Guacamole	NULL	$4.45
351	1	Chips and Guacamole	NULL	$4.45
352	1	Chips and Guacamole	NULL	$4.45
364	1	Chips and Guacamole	NULL	$4.45
369	1	Chips and Guacamole	NULL	$3.99
370	1	Chips and Guacamole	NULL	$4.45
373	1	Chips and Guacamole	NULL	$4.45
382	1	Chips and Guacamole	NULL	$3.89
383	1	Chips and Guacamole	NULL	$4.45
389	1	Chips and Guacamole	NULL	$4.45
390	1	Chips and Guacamole	NULL	$3.99
391	1	Chips and Guacamole	NULL	$3.99
399	1	Chips and Guacamole	NULL	$3.99
412	1	Chips and Guacamole	NULL	$4.45
415	1	Chips and Guacamole	NULL	$4.45
420	1	Chips and Guacamole	NULL	$4.45
421	1	Chips and Guacamole	NULL	$4.45
425	1	Chips and Guacamole	NULL	$4.45
427	1	Chips and Guacamole	NULL	$3.99
441	1	Chips and Guacamole	NULL	$4.45
443	1	Chips and Guacamole	NULL	$4.45
445	1	Chips and Guacamole	NULL	$4.45
455	1	Chips and Guacamole	NULL	$4.45
460	1	Chips and Guacamole	NULL	$4.45
464	1	Chips and Guacamole	NULL	$4.45
466	1	Chips and Guacamole	NULL	$4.45
467	1	Chips and Guacamole	NULL	$4.45
468	1	Chips and Guacamole	NULL	$4.45
470	1	Chips and Guacamole	NULL	$4.45
471	1	Chips and Guacamole	NULL	$3.99
473	1	Chips and Guacamole	NULL	$4.45
478	1	Chips and Guacamole	NULL	$4.45
482	1	Chips and Guacamole	NULL	$4.45
486	1	Chips and Guacamole	NULL	$4.45
488	1	Chips and Guacamole	NULL	$4.45
493	1	Chips and Guacamole	NULL	$4.45
496	1	Chips and Guacamole	NULL	$3.99
497	1	Chips and Guacamole	NULL	$4.45
498	1	Chips and Guacamole	NULL	$4.45
499	1	Chips and Guacamole	NULL	$4.45
503	1	Chips and Guacamole	NULL	$4.45
510	1	Chips and Guacamole	NULL	$3.99
515	1	Chips and Guacamole	NULL	$4.45
519	1	Chips and Guacamole	NULL	$3.99
520	1	Chips and Guacamole	NULL	$4.45
522	1	Chips and Guacamole	NULL	$4.45
524	1	Chips and Guacamole	NULL	$4.45
527	1	Chips and Guacamole	NULL	$3.89
531	1	Chips and Guacamole	NULL	$3.99
536	1	Chips and Guacamole	NULL	$4.45
537	1	Chips and Guacamole	NULL	$4.45
540	1	Chips and Guacamole	NULL	$4.45
545	1	Chips and Guacamole	NULL	$4.45
575	1	Chips and Guacamole	NULL	$4.00
584	1	Chips and Guacamole	NULL	$3.99
590	1	Chips and Guacamole	NULL	$4.45
596	1	Chips and Guacamole	NULL	$3.99
597	1	Chips and Guacamole	NULL	$4.45
604	1	Chips and Guacamole	NULL	$4.45
615	1	Chips and Guacamole	NULL	$4.45
617	1	Chips and Guacamole	NULL	$4.45
622	1	Chips and Guacamole	NULL	$4.45
624	1	Chips and Guacamole	NULL	$3.99
625	1	Chips and Guacamole	NULL	$4.45
628	1	Chips and Guacamole	NULL	$4.45
628	1	Chips and Guacamole	NULL	$4.45
634	1	Chips and Guacamole	NULL	$4.45
635	1	Chips and Guacamole	NULL	$4.45
637	1	Chips and Guacamole	NULL	$4.45
638	1	Chips and Guacamole	NULL	$4.45
655	1	Chips and Guacamole	NULL	$4.45
659	1	Chips and Guacamole	NULL	$4.45
660	1	Chips and Guacamole	NULL	$4.45
665	1	Chips and Guacamole	NULL	$3.99
666	1	Chips and Guacamole	NULL	$3.89
678	1	Chips and Guacamole	NULL	$3.99
682	1	Chips and Guacamole	NULL	$4.45
684	1	Chips and Guacamole	NULL	$4.45
687	1	Chips and Guacamole	NULL	$4.45
688	1	Chips and Guacamole	NULL	$4.45
706	1	Chips and Guacamole	NULL	$4.45
709	1	Chips and Guacamole	NULL	$4.45
712	1	Chips and Guacamole	NULL	$4.45
722	1	Chips and Guacamole	NULL	$4.45
729	1	Chips and Guacamole	NULL	$3.99
734	1	Chips and Guacamole	NULL	$4.45
736	1	Chips and Guacamole	NULL	$4.45
739	1	Chips and Guacamole	NULL	$3.99
743	1	Chips and Guacamole	NULL	$4.45
745	1	Chips and Guacamole	NULL	$3.99
753	1	Chips and Guacamole	NULL	$4.45
754	1	Chips and Guacamole	NULL	$4.45
765	1	Chips and Guacamole	NULL	$3.99
770	1	Chips and Guacamole	NULL	$4.45
771	1	Chips and Guacamole	NULL	$3.99
776	1	Chips and Guacamole	NULL	$4.45
781	1	Chips and Guacamole	NULL	$4.45
792	1	Chips and Guacamole	NULL	$4.45
797	1	Chips and Guacamole	NULL	$3.99
799	1	Chips and Guacamole	NULL	$3.99
803	1	Chips and Guacamole	NULL	$4.45
804	1	Chips and Guacamole	NULL	$4.45
805	1	Chips and Guacamole	NULL	$4.45
806	1	Chips and Guacamole	NULL	$4.45
809	1	Chips and Guacamole	NULL	$4.45
816	1	Chips and Guacamole	NULL	$4.45
824	1	Chips and Guacamole	NULL	$3.99
835	1	Chips and Guacamole	NULL	$4.45
836	1	Chips and Guacamole	NULL	$4.45
838	1	Chips and Guacamole	NULL	$4.45
842	1	Chips and Guacamole	NULL	$3.99
844	1	Chips and Guacamole	NULL	$4.45
849	1	Chips and Guacamole	NULL	$4.45
851	1	Chips and Guacamole	NULL	$4.45
854	1	Chips and Guacamole	NULL	$4.45
858	1	Chips and Guacamole	NULL	$4.45
860	1	Chips and Guacamole	NULL	$4.45
862	1	Chips and Guacamole	NULL	$4.45
866	1	Chips and Guacamole	NULL	$3.99
868	1	Chips and Guacamole	NULL	$3.99
876	1	Chips and Guacamole	NULL	$4.45
878	1	Chips and Guacamole	NULL	$4.45
880	1	Chips and Guacamole	NULL	$3.99
882	1	Chips and Guacamole	NULL	$4.45
883	1	Chips and Guacamole	NULL	$4.45
890	1	Chips and Guacamole	NULL	$4.45
894	1	Chips and Guacamole	NULL	$4.45
899	1	Chips and Guacamole	NULL	$4.45
913	1	Chips and Guacamole	NULL	$4.45
925	1	Chips and Guacamole	NULL	$4.45
936	1	Chips and Guacamole	NULL	$4.45
937	1	Chips and Guacamole	NULL	$4.45
949	1	Chips and Guacamole	NULL	$4.45
952	1	Chips and Guacamole	NULL	$4.45
964	1	Chips and Guacamole	NULL	$4.45
978	1	Chips and Guacamole	NULL	$4.45
979	1	Chips and Guacamole	NULL	$4.45
982	1	Chips and Guacamole	NULL	$4.45
983	1	Chips and Guacamole	NULL	$3.99
984	1	Chips and Guacamole	NULL	$4.45
989	1	Chips and Guacamole	NULL	$4.45
992	1	Chips and Guacamole	NULL	$4.45
995	1	Chips and Guacamole	NULL	$4.45
1013	1	Chips and Guacamole	NULL	$4.45
1013	1	Chips and Guacamole	NULL	$4.45
1019	1	Chips and Guacamole	NULL	$4.45
1025	1	Chips and Guacamole	NULL	$3.99
1026	1	Chips and Guacamole	NULL	$4.45
1028	1	Chips and Guacamole	NULL	$4.45
1029	1	Chips and Guacamole	NULL	$4.45
1031	1	Chips and Guacamole	NULL	$4.45
1037	1	Chips and Guacamole	NULL	$4.45
1052	1	Chips and Guacamole	NULL	$4.45
1055	1	Chips and Guacamole	NULL	$3.99
1058	1	Chips and Guacamole	NULL	$4.45
1059	1	Chips and Guacamole	NULL	$4.45
1062	1	Chips and Guacamole	NULL	$3.99
1064	1	Chips and Guacamole	NULL	$4.45
1070	1	Chips and Guacamole	NULL	$4.45
1071	1	Chips and Guacamole	NULL	$4.45
1084	1	Chips and Guacamole	NULL	$4.45
1085	1	Chips and Guacamole	NULL	$4.45
1086	1	Chips and Guacamole	NULL	$4.45
1096	1	Chips and Guacamole	NULL	$3.99
1097	1	Chips and Guacamole	NULL	$4.45
1101	1	Chips and Guacamole	NULL	$3.99
1105	1	Chips and Guacamole	NULL	$4.45
1106	1	Chips and Guacamole	NULL	$4.45
1111	1	Chips and Guacamole	NULL	$3.99
1114	1	Chips and Guacamole	NULL	$4.45
1115	1	Chips and Guacamole	NULL	$4.45
1124	1	Chips and Guacamole	NULL	$3.99
1131	1	Chips and Guacamole	NULL	$3.99
1135	1	Chips and Guacamole	NULL	$3.99
1140	1	Chips and Guacamole	NULL	$4.45
1149	1	Chips and Guacamole	NULL	$3.99
1154	1	Chips and Guacamole	NULL	$4.45
1159	1	Chips and Guacamole	NULL	$4.45
1161	1	Chips and Guacamole	NULL	$4.45
1164	1	Chips and Guacamole	NULL	$3.99
1165	1	Chips and Guacamole	NULL	$4.45
1166	1	Chips and Guacamole	NULL	$4.45
1171	1	Chips and Guacamole	NULL	$4.45
1181	1	Chips and Guacamole	NULL	$3.99
1187	1	Chips and Guacamole	NULL	$4.45
1190	1	Chips and Guacamole	NULL	$4.45
1193	1	Chips and Guacamole	NULL	$4.45
1197	1	Chips and Guacamole	NULL	$4.45
1206	1	Chips and Guacamole	NULL	$4.45
1207	1	Chips and Guacamole	NULL	$4.45
1211	1	Chips and Guacamole	NULL	$3.99
1212	1	Chips and Guacamole	NULL	$3.99
1213	1	Chips and Guacamole	NULL	$3.99
1214	1	Chips and Guacamole	NULL	$4.45
1217	1	Chips and Guacamole	NULL	$3.99
1218	1	Chips and Guacamole	NULL	$4.45
1219	1	Chips and Guacamole	NULL	$4.45
1220	1	Chips and Guacamole	NULL	$3.99
1226	1	Chips and Guacamole	NULL	$4.45
1228	1	Chips and Guacamole	NULL	$4.45
1231	1	Chips and Guacamole	NULL	$4.45
1236	1	Chips and Guacamole	NULL	$3.99
1239	1	Chips and Guacamole	NULL	$3.99
1243	1	Chips and Guacamole	NULL	$4.45
1244	1	Chips and Guacamole	NULL	$4.45
1244	1	Chips and Guacamole	NULL	$4.45
1245	1	Chips and Guacamole	NULL	$4.45
1248	1	Chips and Guacamole	NULL	$4.45
1251	1	Chips and Guacamole	NULL	$3.99
1255	1	Chips and Guacamole	NULL	$4.45
1264	1	Chips and Guacamole	NULL	$4.45
1268	1	Chips and Guacamole	NULL	$4.45
1272	1	Chips and Guacamole	NULL	$4.45
1275	1	Chips and Guacamole	NULL	$4.45
1281	1	Chips and Guacamole	NULL	$4.45
1284	1	Chips and Guacamole	NULL	$4.45
1286	1	Chips and Guacamole	NULL	$4.45
1287	1	Chips and Guacamole	NULL	$4.45
1288	1	Chips and Guacamole	NULL	$3.99
1298	1	Chips and Guacamole	NULL	$4.45
1307	1	Chips and Guacamole	NULL	$3.99
1310	1	Chips and Guacamole	NULL	$4.45
1315	1	Chips and Guacamole	NULL	$3.99
1318	1	Chips and Guacamole	NULL	$4.45
1319	1	Chips and Guacamole	NULL	$4.45
1322	1	Chips and Guacamole	NULL	$4.45
1330	1	Chips and Guacamole	NULL	$3.99
1344	1	Chips and Guacamole	NULL	$4.45
1352	1	Chips and Guacamole	NULL	$3.99
1360	1	Chips and Guacamole	NULL	$4.45
1369	1	Chips and Guacamole	NULL	$4.45
1376	1	Chips and Guacamole	NULL	$3.99
1380	1	Chips and Guacamole	NULL	$4.45
1394	1	Chips and Guacamole	NULL	$4.45
1401	1	Chips and Guacamole	NULL	$4.45
1402	1	Chips and Guacamole	NULL	$4.45
1417	1	Chips and Guacamole	NULL	$4.45
1419	1	Chips and Guacamole	NULL	$3.89
1421	1	Chips and Guacamole	NULL	$4.45
1422	1	Chips and Guacamole	NULL	$4.45
1424	1	Chips and Guacamole	NULL	$4.45
1428	1	Chips and Guacamole	NULL	$4.45
1429	1	Chips and Guacamole	NULL	$3.99
1438	1	Chips and Guacamole	NULL	$3.99
1442	1	Chips and Guacamole	NULL	$4.45
1446	1	Chips and Guacamole	NULL	$4.45
1453	1	Chips and Guacamole	NULL	$4.45
1466	1	Chips and Guacamole	NULL	$3.89
1469	1	Chips and Guacamole	NULL	$4.45
1473	1	Chips and Guacamole	NULL	$4.45
1479	1	Chips and Guacamole	NULL	$4.45
1482	1	Chips and Guacamole	NULL	$4.45
1490	1	Chips and Guacamole	NULL	$3.99
1498	1	Chips and Guacamole	NULL	$4.45
1499	1	Chips and Guacamole	NULL	$4.45
1501	1	Chips and Guacamole	NULL	$4.45
1503	1	Chips and Guacamole	NULL	$3.99
1504	1	Chips and Guacamole	NULL	$4.45
1505	1	Chips and Guacamole	NULL	$4.45
1506	1	Chips and Guacamole	NULL	$4.45
1509	1	Chips and Guacamole	NULL	$4.45
1511	1	Chips and Guacamole	NULL	$4.45
1514	1	Chips and Guacamole	NULL	$4.45
1524	1	Chips and Guacamole	NULL	$4.45
1533	1	Chips and Guacamole	NULL	$3.89
1535	1	Chips and Guacamole	NULL	$4.45
1542	1	Chips and Guacamole	NULL	$4.45
1543	1	Chips and Guacamole	NULL	$3.99
1546	1	Chips and Guacamole	NULL	$4.45
1550	1	Chips and Guacamole	NULL	$3.99
1554	1	Chips and Guacamole	NULL	$4.45
1555	1	Chips and Guacamole	NULL	$3.99
1557	1	Chips and Guacamole	NULL	$3.99
1571	1	Chips and Guacamole	NULL	$4.45
1572	1	Chips and Guacamole	NULL	$4.45
1573	1	Chips and Guacamole	NULL	$4.45
1576	1	Chips and Guacamole	NULL	$4.45
1580	1	Chips and Guacamole	NULL	$3.99
1583	1	Chips and Guacamole	NULL	$4.45
1585	1	Chips and Guacamole	NULL	$3.99
1586	1	Chips and Guacamole	NULL	$4.45
1588	1	Chips and Guacamole	NULL	$4.45
1603	1	Chips and Guacamole	NULL	$4.45
1604	1	Chips and Guacamole	NULL	$3.99
1608	1	Chips and Guacamole	NULL	$4.45
1610	1	Chips and Guacamole	NULL	$4.45
1611	1	Chips and Guacamole	NULL	$4.45
1612	1	Chips and Guacamole	NULL	$3.99
1617	1	Chips and Guacamole	NULL	$4.45
1620	1	Chips and Guacamole	NULL	$4.45
1625	1	Chips and Guacamole	NULL	$4.45
1626	1	Chips and Guacamole	NULL	$4.45
1631	1	Chips and Guacamole	NULL	$3.99
1639	1	Chips and Guacamole	NULL	$4.45
1642	1	Chips and Guacamole	NULL	$4.45
1643	1	Chips and Guacamole	NULL	$4.45
1644	1	Chips and Guacamole	NULL	$4.45
1648	1	Chips and Guacamole	NULL	$4.45
1650	1	Chips and Guacamole	NULL	$4.45
1655	1	Chips and Guacamole	NULL	$4.45
1658	1	Chips and Guacamole	NULL	$4.45
1660	1	Chips and Guacamole	NULL	$4.45
1660	1	Chips and Guacamole	NULL	$4.45
1668	1	Chips and Guacamole	NULL	$4.45
1669	1	Chips and Guacamole	NULL	$4.45
1673	1	Chips and Guacamole	NULL	$4.45
1674	1	Chips and Guacamole	NULL	$4.45
1675	1	Chips and Guacamole	NULL	$4.45
1676	1	Chips and Guacamole	NULL	$4.45
1677	1	Chips and Guacamole	NULL	$4.45
1678	1	Chips and Guacamole	NULL	$4.45
1679	1	Chips and Guacamole	NULL	$4.45
1681	1	Chips and Guacamole	NULL	$4.45
1683	1	Chips and Guacamole	NULL	$4.45
1690	1	Chips and Guacamole	NULL	$4.45
1693	1	Chips and Guacamole	NULL	$4.45
1696	1	Chips and Guacamole	NULL	$4.45
1704	1	Chips and Guacamole	NULL	$4.45
1705	1	Chips and Guacamole	NULL	$4.45
1711	1	Chips and Guacamole	NULL	$4.45
1712	1	Chips and Guacamole	NULL	$4.45
1714	1	Chips and Guacamole	NULL	$4.45
1715	1	Chips and Guacamole	NULL	$4.45
1716	1	Chips and Guacamole	NULL	$4.45
1720	1	Chips and Guacamole	NULL	$4.45
1721	1	Chips and Guacamole	NULL	$4.45
1734	1	Chips and Guacamole	NULL	$4.45
1740	1	Chips and Guacamole	NULL	$4.45
1741	1	Chips and Guacamole	NULL	$4.45
1745	1	Chips and Guacamole	NULL	$4.45
1745	1	Chips and Guacamole	NULL	$4.45
1746	1	Chips and Guacamole	NULL	$4.45
1749	1	Chips and Guacamole	NULL	$4.45
1753	1	Chips and Guacamole	NULL	$4.45
1756	1	Chips and Guacamole	NULL	$4.45
1757	1	Chips and Guacamole	NULL	$4.45
1758	1	Chips and Guacamole	NULL	$4.45
1763	1	Chips and Guacamole	NULL	$4.45
1764	1	Chips and Guacamole	NULL	$4.45
1766	1	Chips and Guacamole	NULL	$4.45
1769	1	Chips and Guacamole	NULL	$4.45
1773	1	Chips and Guacamole	NULL	$4.45
1774	1	Chips and Guacamole	NULL	$4.45
1777	1	Chips and Guacamole	NULL	$4.45
1794	1	Chips and Guacamole	NULL	$4.45
1795	1	Chips and Guacamole	NULL	$4.45
1800	1	Chips and Guacamole	NULL	$4.45
1801	1	Chips and Guacamole	NULL	$4.45
1803	1	Chips and Guacamole	NULL	$4.45
1804	1	Chips and Guacamole	NULL	$4.45
1808	1	Chips and Guacamole	NULL	$4.45
1809	1	Chips and Guacamole	NULL	$4.45
1814	1	Chips and Guacamole	NULL	$4.45
1816	1	Chips and Guacamole	NULL	$4.45
1819	1	Chips and Guacamole	NULL	$4.45
1821	1	Chips and Guacamole	NULL	$4.45
1824	1	Chips and Guacamole	NULL	$4.45
1826	1	Chips and Guacamole	NULL	$4.45
1827	1	Chips and Guacamole	NULL	$4.45
1828	1	Chips and Guacamole	NULL	$4.45
1832	1	Chips and Guacamole	NULL	$4.45
279	1	Chips and Mild Fresh Tomato Salsa	NULL	$3.00
631	2	Chips and Roasted Chili Corn Salsa	NULL	$5.90
102	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
232	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
291	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
346	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
375	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
440	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
475	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
526	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
554	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
560	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
588	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
647	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
670	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
778	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
792	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
935	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
945	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
1032	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
1180	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
1387	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
1513	1	Chips and Roasted Chili Corn Salsa	NULL	$2.95
85	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
268	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
485	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
591	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
656	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
827	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
861	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
924	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
944	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
1156	1	Chips and Roasted Chili-Corn Salsa	NULL	$2.39
